id,intent,utterance
1845,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,남은예산은
1846,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,한화그룹LMS 프로젝트 예싼
1847,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,연결재무 예산 알려줘
1848,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,토탈 AMS 예산은 어떻게 되나요?
1849,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀예산 문의드려요
1850,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산이 좀 남았니?
1851,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비 예산
1852,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 팀 교통비 얼마나 남았지?
1853,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,전분기 팀예산
1854,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융영업팀 예산 알려주세요
1855,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산 알려줘
1856,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,데이터사업TF(신설) 예산
1857,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산내K
1858,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,시내 교통비는 언제 발생 하나요 ?
1859,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,Biz컨설팅팀 예산
1860,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산은
1861,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,프로젝트 예산도 알려줘
1862,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,내 연자 얼마나 남았지?
1863,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 팀 예산은?
1864,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 경비
1865,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 좀
1866,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비조회
1867,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비 잔액 알려주세요
1868,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,회의실예약
1869,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예ㅏㄴ은
1870,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,이번주 일기예보
1871,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,인사총무팀 남은 예산은
1872,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,데이터사업TF 예산
1873,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융부분 통제예산 잔액은?
1874,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산이 얼마야?
1875,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 !!
1876,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안관리TFT 예싼
1877,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,리프레시 포인트는 얼마나 남았나요?
1878,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,컴플라이언스팀 예산 알려줘
1879,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산은?
1880,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 얼마 남았어?
1881,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,데이터사업 TFT 예산 알려주세요 한똘똘님
1882,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,프로젝트 예산
1883,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비 알려 줄래?
1884,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,내 연차 얼마나 남았지?
1885,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,큐셀자금시스템 구축 프로젝트 예산은?
1886,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,법인카드 예산
1887,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,한화그룹LMS 프로젝트 예산
1888,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,내 월급이 얼마예요?
1889,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산 얼마나 남았어?
1890,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융프로젝트팀장 예산
1891,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,조직관리비
1892,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 조회해줘
1893,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제조운영팀 네트워크 파트 경비는?
1894,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융SI영업팀 장주호 사용 예산
1895,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 팀 예산은 얼마니?
1896,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,긍융프로젝트팀 팀 예산
1897,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산!
1898,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,야근자 식대 결제 시간
1899,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,방산운영팀 예산은?
1900,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융사업팀 예산은?
1901,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비는 얼마 남았어?
1902,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 잔액
1903,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,연구소 예산
1904,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,손보ito팀 예산조회
1905,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,교통비 규정
1906,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 파트 예산 다시 한번 알려줘
1907,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,안식월 알려줘
1908,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,서비스 데스크
1909,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,교통비
1910,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산임마
1911,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,오늘 일기예보
1912,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,기획팀 통제예산 잔여금액은?
1913,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,P-170472 예산
1914,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,건설 예산
1915,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산얼마 남았니?
1916,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드사용 내역 20171201-20171228
1917,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,미 처리된 법카 사용 내역 알려 주세요
1918,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드  내역 알려줘
1919,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회 20171101-20171127
1920,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용내역
1921,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용
1922,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,파트 카드 법인카드 내역
1923,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,내 법인카드 사용내역은?
1924,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,20171201-20171214 법인카드 조회해줘
1925,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 내역
1926,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회
1927,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,제조운영팀 법인카드 사용내역 조회
1928,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용 내역 좀 알려줘
1929,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드
1930,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,국외 법카 사용 내역 알려 주세요
1931,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드조회
1932,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,결재 진행중 인 법카 사용 내역 알려줘
1933,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용 하려고 알려줘
1934,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 예산은?
1935,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 담당자
1936,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드조회 20171020-20171102
1937,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용내역 조회
1938,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회 20170615-20170915
1939,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회 20170915-20171115
1940,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 20171001-20171030
1941,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 한도
1942,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,20171213-20171213 법인카드 사용내역 알려줘
1943,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회 20171001-20171023
1944,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 잔액 얼마 남았냐?
1945,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법카사용
1946,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드사용내역조회
1947,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,취소 처리 법인 카드 내역은 ?
1948,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 내용 졸라 궁금해염
1949,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 조회 20171106-20171119
1950,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인 카드 내역
1951,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드조회 20171101-20171102
1952,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 현황
1953,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 관리 안내
1954,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용 내역 조회
1955,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인 카드 사용 내역 알려줘
1956,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 잔액은?
1957,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용 내역 알려줘
1958,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드조회 20171030-20171102
1959,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드  예산이 얼마나 남았나요?
1960,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,김동민씨 법인카드 내역
1961,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용 내역
1962,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 잔액
1963,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드  사용 금액 ?
1964,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 계정 알려줘
1965,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 사용내역 알려줘 20170521-20171120
1966,ECS_SNC_PI_ERP_INQUIRY_PERSONAL_B_CARD,법인카드 재발급
1967,ECS_SNC_INFORMATION,아는게 뭐야?
1968,ECS_SNC_INFORMATION,4차산업 관련 질문도 가능한가요?
1969,ECS_SNC_INFORMATION,넌 어디서 태어났니?
1970,ECS_SNC_INFORMATION,머여
1971,ECS_SNC_INFORMATION,뭐할수있니?
1972,ECS_SNC_INFORMATION,넌 누구냐?
1973,ECS_SNC_INFORMATION,너 AI야?
1974,ECS_SNC_INFORMATION,도움말
1975,ECS_SNC_INFORMATION,전결이 무엇인가요
1976,ECS_SNC_INFORMATION,이거 누가 만듦?
1977,ECS_SNC_INFORMATION,너의 이름은
1978,ECS_SNC_INFORMATION,이재환 대리 업무 뭐야?
1979,ECS_SNC_INFORMATION,당신의 이름은 무엇인가요?
1980,ECS_SNC_INFORMATION,너 누구니
1981,ECS_SNC_INFORMATION,뭐래
1982,ECS_SNC_INFORMATION,뭐가?
1983,ECS_SNC_INFORMATION,이름이 무엇인가요?
1984,ECS_SNC_INFORMATION,어떻게 하는 거야 ?
1985,ECS_SNC_INFORMATION,너의 이름이 모니?
1986,ECS_SNC_INFORMATION,너 뭘 할수 잇어?
1987,ECS_SNC_INFORMATION,한화빌딩 출입관련 문의 누구에게 해요?
1988,ECS_SNC_INFORMATION,뭐할수 있니?
1989,ECS_SNC_INFORMATION,이름이 마음에 드니?
1990,ECS_SNC_INFORMATION,너가할수있는일이뭐야
1991,ECS_SNC_INFORMATION,넌 누구니
1992,ECS_SNC_INFORMATION,what kind of service can you provide?
1993,ECS_SNC_INFORMATION,아는게 뭐야
1994,ECS_SNC_INFORMATION,넌 언제 대리다냐?
1995,ECS_SNC_INFORMATION,너 누구지
1996,ECS_SNC_INFORMATION,오늘 뭐먹지
1997,ECS_SNC_INFORMATION,이름이 한똘똘이야?
1998,ECS_SNC_INFORMATION,해
1999,ECS_SNC_INFORMATION,시스템 정보
2000,ECS_SNC_INFORMATION,연구소
2001,ECS_SNC_INFORMATION,내 이름은?
2002,ECS_SNC_INFORMATION,너 누가 만들었냐?
2003,ECS_SNC_INFORMATION,한똘똘과 자비스의 차이점은?
2004,ECS_SNC_INFORMATION,너는 누구니
2005,ECS_SNC_INFORMATION,음성 인식 할줄 알아?
2006,ECS_SNC_INFORMATION,인터넷 강의는 누구죠?
2007,ECS_SNC_INFORMATION,자기 소개 해봐
2008,ECS_SNC_INFORMATION,너는 누구니?
2009,ECS_SNC_INFORMATION,이름이 뭐야
2010,ECS_SNC_INFORMATION,너의 업무는?
2011,ECS_SNC_INFORMATION,가능업무는 ?
2012,ECS_SNC_INFORMATION,방법
2013,ECS_SNC_INFORMATION,자기소개
2014,ECS_SNC_INFORMATION,누구?
2015,ECS_SNC_INFORMATION,뭐하냐
2016,ECS_SNC_INFORMATION,자기 소개 해줘
2017,ECS_SNC_INFORMATION,누구니
2018,ECS_SNC_INFORMATION,할수 있는일은?
2019,ECS_SNC_INFORMATION,넌 모르는게 없구나
2020,ECS_SNC_INFORMATION,아버지 이름
2021,ECS_SNC_INFORMATION,교육 상신은 어디서 하는건가요?
2022,ECS_SNC_INFORMATION,넌 누구니?
2023,ECS_SNC_INFORMATION,너 이름이 뭐야
2024,ECS_SNC_INFORMATION,아는게 뭐임?
2025,ECS_SNC_INFORMATION,뭐 하니 한 똘똘
2026,ECS_SNC_INFORMATION,자리비움
2027,ECS_SNC_INFORMATION,뭐 할수 있니
2028,ECS_SNC_INFORMATION,나는 누구일까요
2029,ECS_SNC_INFORMATION,주요기능이 뭐니
2030,ECS_SNC_INFORMATION,너는
2031,ECS_SNC_INFORMATION,내 소속이 뭐라고 되어있어?
2032,ECS_SNC_INFORMATION,넌 머했니?
2033,ECS_SNC_INFORMATION,이름이뭐에요?
2034,ECS_SNC_INFORMATION,뭐야 이건
2035,ECS_SNC_INFORMATION,뭐라고?
2036,ECS_SNC_INFORMATION,내이름은 뭐게?
2037,ECS_SNC_INFORMATION,뭐하니?
2038,ECS_SNC_INFORMATION,아는게 뭐임
2039,ECS_SNC_INFORMATION,프로젝트 코드 요청 했는데 누구한테 요청하면 되는거예요?
2040,ECS_SNC_INFORMATION,수행지원팀엔 누가 있니?
2041,ECS_SNC_INFORMATION,너 누구냐?
2042,ECS_SNC_INFORMATION,누구냐넌
2043,ECS_SNC_INFORMATION,너는 아는게 뭐야?
2044,ECS_SNC_INFORMATION,혹시 오승호가 누군지 아니?
2045,ECS_SNC_INFORMATION,부서비용사용현황
2046,ECS_SNC_INFORMATION,휴가 문의 누구한테 해?
2047,ECS_SNC_INFORMATION,6사단은 뭐다?
2048,ECS_SNC_INFORMATION,뭐하는 애니?
2049,ECS_SNC_INFORMATION,이거 어떻게 하는거 ?
2050,ECS_SNC_INFORMATION,어떤 기능이 있어 ?
2051,ECS_SNC_INFORMATION,머여..
2052,ECS_SNC_INFORMATION,help
2053,ECS_SNC_INFORMATION,똘똘이는 언제 진급해?
2054,ECS_SNC_INFORMATION,아는게 뭔가
2055,ECS_SNC_INFORMATION,누가 너를 만들었니 똘똘아
2056,ECS_SNC_INFORMATION,"이봐, 만만한게 그룹웨어냐"
2057,ECS_SNC_INFORMATION,문서보안은 누구한테 질문해야 되요?
2058,ECS_SNC_INFORMATION,상해 비행기
2059,ECS_SNC_INFORMATION,너의 기분은 어떻니?
2060,ECS_SNC_INFORMATION,어디 출신이야?
2061,ECS_SNC_INFORMATION,자비스는 누구
2062,ECS_SNC_INFORMATION,가능
2063,ECS_SNC_INFORMATION,무슨 질문 하면 돼 ?
2064,ECS_SNC_INFORMATION,누구
2065,ECS_SNC_INFORMATION,뭐 알어?
2066,ECS_SNC_INFORMATION,회의실 남은거 뭐야?
2067,ECS_SNC_INFORMATION,넌 뭐하니
2068,ECS_SNC_INFORMATION,뭐니?
2069,ECS_SNC_INFORMATION,무엇을 아니
2070,ECS_SNC_INFORMATION,어디 소속이세요?
2071,ECS_SNC_INFORMATION,근속년수
2072,ECS_SNC_INFORMATION,뭘 아는 거니
2073,ECS_SNC_INFORMATION,모할수 있어
2074,ECS_SNC_INFORMATION,법인카드는 누구한테 물어봐야돼?
2075,ECS_SNC_INFORMATION,넌 할줄아는게 뭐니
2076,ECS_SNC_INFORMATION,아는게 뭐니
2077,ECS_SNC_INFORMATION,너 누구니?
2078,ECS_SNC_INFORMATION,뭘 할 수 있나요 ?
2079,ECS_SNC_INFORMATION,자리비움이야?
2080,ECS_SNC_INFORMATION,답변 가능한 질문
2081,ECS_SNC_INFORMATION,너 누구야
2082,ECS_SNC_INFORMATION,너돈얼마있니?
2083,ECS_SNC_INFORMATION,똘똘이 할 수 있는게 뭐가 있니
2084,ECS_SNC_INFORMATION,너의 이름은?
2085,ECS_SNC_INFORMATION,넌 누구?
2086,ECS_SNC_INFORMATION,똘똘사원님은 무슨일을 하시나요?
2087,ECS_SNC_INFORMATION,기능
2088,ECS_SNC_INFORMATION,어머
2089,ECS_SNC_INFORMATION,이름이?
2090,ECS_SNC_INFORMATION,니가 잘하는게 뭐야?
2091,ECS_SNC_INFORMATION,넌 누가 만들었니?
2092,ECS_SNC_INFORMATION,니 이름은 모니
2093,ECS_SNC_INFORMATION,뭐뭐하니
2094,ECS_SNC_INFORMATION,아는게뭐에요?
2095,ECS_SNC_INFORMATION,이게 뭔가요 ?
2096,ECS_SNC_INFORMATION,너는 무슨일을 하니?
2097,ECS_SNC_INFORMATION,아는게 뭐지?
2098,ECS_SNC_INFORMATION,머 할 수 있니
2099,ECS_SNC_INFORMATION,사용법 알려 주세요
2100,ECS_SNC_INFORMATION,what is your name ?
2101,ECS_SNC_INFORMATION,기능 알려줘
2102,ECS_SNC_INFORMATION,비서
2103,ECS_SNC_INFORMATION,what ' s your name ?
2104,ECS_SNC_INFORMATION,넌 아는게 없네
2105,ECS_SNC_INFORMATION,한똘똘님 이름을 뭐로 바꾸면 좋을까요?
2106,ECS_SNC_INFORMATION,신용하가 누구야?
2107,ECS_SNC_INFORMATION,오늘의 급식은 뭐니
2108,ECS_SNC_INFORMATION,답변 가능한게?
2109,ECS_SNC_INFORMATION,내가 누구게?
2110,ECS_SNC_INFORMATION,소개좀 해봐
2111,ECS_SNC_INFORMATION,넌 퇴근했어 ?
2112,ECS_SNC_INFORMATION,알려줘
2113,ECS_SNC_INFORMATION,뭘 알려줄 수 있니
2114,ECS_SNC_INFORMATION,너무 하는 군
2115,ECS_SNC_INFORMATION,어떻게 사용 하나요?
2116,ECS_SNC_INFORMATION,질문해도 되나요??
2117,ECS_SNC_INFORMATION,어떻게 하는 거야
2118,ECS_SNC_INFORMATION,어떤 기능이 있나요 ?
2119,ECS_SNC_INFORMATION,특기?
2120,ECS_SNC_INFORMATION,VOC 처리는 어떻게 해야하나요
2121,ECS_SNC_INFORMATION,넌 누가 만들었냐
2122,ECS_SNC_INFORMATION,한똘똘씨는 어떤 부서 인가요 ?
2123,ECS_SNC_INFORMATION,계속 지식이 누적 되시나요?
2124,ECS_SNC_INFORMATION,소개
2125,ECS_SNC_INFORMATION,처음이에요
2126,ECS_SNC_INFORMATION,who are you?
2127,ECS_SNC_INFORMATION,뭘 할수있니
2128,ECS_SNC_GREETING,안녕
2129,ECS_SNC_GREETING,하이
2130,ECS_SNC_GREETING,HAI
2131,ECS_SNC_GREETING,밥 사줘
2132,ECS_SNC_GREETING,새해 복 많이 받아요
2133,ECS_SNC_GREETING,안녕?
2134,ECS_SNC_GREETING,안녕하세요
2135,ECS_SNC_GREETING,얌마
2136,ECS_SNC_GREETING,똘똘이 안녕
2137,ECS_SNC_GREETING,밥 먹었니?
2138,ECS_SNC_GREETING,한똘똘
2139,ECS_SNC_GREETING,욜~
2140,ECS_SNC_GREETING,고마워 똘똘
2141,ECS_SNC_GREETING,똘똘
2142,ECS_SNC_GREETING,똘똘아
2143,ECS_SNC_GREETING,똘똘아 오랜만이야
2144,ECS_SNC_GREETING,반가워요
2145,ECS_SNC_GREETING,?
2146,ECS_SNC_GREETING,인사
2147,ECS_SNC_GREETING,굳애프터눈
2148,ECS_SNC_GREETING,ㅎㅇ
2149,ECS_SNC_GREETING,똘똘쓰
2150,ECS_SNC_GREETING,Hey bro
2151,ECS_SNC_GREETING,SMS
2152,ECS_SNC_GREETING,circle
2153,ECS_SNC_GREETING,안뇽
2154,ECS_SNC_GREETING,안녕하지못해
2155,ECS_SNC_GREETING,굿이브닝
2156,ECS_SNC_GREETING,언넝하세요
2157,ECS_SNC_GREETING,똘똘이도 맛있게 먹었니?
2158,ECS_SNC_GREETING,굿모닝
2159,ECS_SNC_GREETING,한똘똘님
2160,ECS_SNC_GREETING,하이요
2161,ECS_SNC_GREETING,전혀 안똘똘하네
2162,ECS_SNC_GREETING,한똘똘아
2163,ECS_SNC_GREETING,밥먹자
2164,ECS_SNC_GREETING,이봐
2165,ECS_SNC_GREETING,방가
2166,ECS_SNC_GREETING,EXIT
2167,ECS_SNC_GREETING,야
2168,ECS_SNC_GREETING,안녕하세요.반가워요
2169,ECS_SNC_GREETING,인넝하세요
2170,ECS_SNC_GREETING,안녕!
2171,ECS_SNC_GREETING,안녕하세요 ?
2172,ECS_SNC_GREETING,안녕하세요. 성함이 어떻게 되시나요?
2173,ECS_SNC_GREETING,첫눈
2174,ECS_SNC_GREETING,미안.. 똘똘군
2175,ECS_SNC_GREETING,안녕하세요?
2176,ECS_SNC_GREETING,안녕하세요.
2177,ECS_SNC_GREETING,당신은 얼마나 똘똘합니까?
2178,ECS_SNC_GREETING,ip
2179,ECS_SNC_GREETING,H-AI
2180,ECS_SNC_GREETING,wass up
2181,ECS_SNC_GREETING,넌 밥먹었니?
2182,ECS_SNC_GREETING,헬프데스크
2183,ECS_SNC_GREETING,헬로
2184,ECS_SNC_GREETING,밥
2185,ECS_SNC_GREETING,네 공장에서 밥 먹었어요
2186,ECS_SNC_GREETING,똘똘 하이
2187,ECS_SNC_GREETING,헬스키퍼
2188,ECS_SNC_GREETING,hi
2189,ECS_SNC_GREETING,좋은 하루되삼
2190,ECS_SNC_GREETING,안녕 하이
2191,ECS_SNC_GREETING,hi>
2192,ECS_SNC_GREETING,새해 복 많이 받아
2193,ECS_SNC_GREETING,똘똘아 안녕
2194,ECS_SNC_GREETING,??
2195,ECS_SNC_GREETING,똘똘이 오랜만
2196,ECS_SNC_GREETING,오늘 분위기
2197,ECS_SNC_GREETING,하2
2198,ECS_SNC_GREETING,오늘 지진
2199,ECS_SNC_GREETING,반갑다
2200,ECS_SNC_GREETING,웅 좋은 아침
2201,ECS_SNC_GREETING,좋은하루되세요
2202,ECS_SNC_GREETING,안ㄴㅇ
2203,ECS_SNC_GREETING,요청
2204,ECS_SNC_GREETING,똘똘안녕
2205,ECS_SNC_GREETING,헤이 똘똘님
2206,ECS_SNC_GREETING,헛
2207,ECS_SNC_GREETING,안녕하세요 .
2208,ECS_SNC_GREETING,한똘똘이
2209,ECS_SNC_GREETING,ㅇ
2210,ECS_SNC_GREETING,하이루
2211,ECS_SNC_GREETING,똘똘아 오랜만
2212,ECS_SNC_GREETING,hello
2213,ECS_SNC_GREETING,반가워
2214,ECS_SNC_GREETING,승마
2215,ECS_SNC_GREETING,안녕하세요~
2216,ECS_SNC_GREETING,똘똘 잘지내남?
2217,ECS_SNC_GREETING,흠
2218,ECS_SNC_GREETING,how are you?
2219,ECS_SNC_GREETING,또로ㄸㄹ아
2220,ECS_SNC_GREETING,똘똘아 방금 지진난거
2221,ECS_SNC_GREETING,루이스
2222,ECS_SNC_GREETING,인넝
2223,ECS_SNC_GREETING,"Hi, Good morning ~"
2224,ECS_SNC_GREETING,추워
2225,ECS_SNC_GREETING,똘똘아 안뇽
2226,ECS_SNC_GREETING,똘똘아 ~~~
2227,ECS_SNC_GREETING,azure
2228,ECS_SNC_GREETING,식단
2229,ECS_SNC_GREETING,왜 이름이 똘똘이에요?
2230,ECS_SNC_GREETING,안녕하시옹
2231,ECS_SNC_GREETING,좋은 아침
2232,ECS_SNC_GREETING,안녕 하세요
2233,ECS_SNC_GREETING,식사하셨나요
2234,ECS_SNC_GREETING,미안
2235,ECS_SNC_GREETING,똘똘아~~~
2236,ECS_SNC_GREETING,Whats up
2237,ECS_SNC_GREETING,한똘똘 안녕?
2238,ECS_SNC_GREETING,'''
2239,ECS_SNC_GREETING,ms
2240,ECS_SNC_GREETING,안녕 ?
2241,ECS_SNC_GREETING,회갑
2242,ECS_SNC_GREETING,똘똘 예산
2243,ECS_SNC_GREETING,굿바이~
2244,ECS_SNC_GREETING,오늘 비와?
2245,ECS_SNC_GREETING,ok
2246,ECS_SNC_GREETING,똘
2247,ECS_SNC_GREETING,siri
2248,ECS_SNC_GREETING,안뇽 똘똘아
2249,ECS_SNC_GREETING,똘똘이가 아는 내용은?
2250,ECS_SNC_GREETING,hey
2251,ECS_SNC_GREETING,안녕하세유
2252,ECS_SNC_GREETING,안녕히계세요
2253,ECS_SNC_GREETING,시방
2254,ECS_SNC_GREETING,밥 먹었어 ?
2255,ECS_SNC_GREETING,새해복많이받으세요
2256,ECS_SNC_GREETING,개인정보 침해~?
2257,ECS_SNC_GREETING,똘똘씨는 식사 하셨나요 ?
2258,ECS_SNC_GREETING,How are you today?
2259,ECS_SNC_GREETING,고생했어 똘똘아
2260,ECS_SNC_GREETING,똘똘이 하이
2261,ECS_SNC_GREETING,PC 반납
2262,ECS_SNC_GREETING,안녕~
2263,ECS_SNC_GREETING,한똘똘사원님
2264,ECS_SNC_GREETING,고마워요 똘똘
2265,ECS_SNC_GREETING,good afternoon
2266,ECS_SNC_GREETING,응
2267,ECS_SNC_GREETING,good evening
2268,ECS_SNC_GREETING,한똘똘씨~
2269,ECS_SNC_GREETING,응 굿모닝
2270,ECS_SNC_GREETING,굳이브닝
